file_id	image_path	segmented_path	species	source
66950	dataset/images/lab/pinus_virginiana/wb1481-09-1.jpg	dataset/segmented/lab/pinus_virginiana/wb1481-09-1.png	Pinus virginiana	lab
4377	dataset/images/field/betula_lenta/1248106459_0002.jpg	dataset/segmented/field/betula_lenta/1248106459_0002.png	Betula lenta	field
83278	dataset/images/field/salix_babylonica/13002198997042.jpg	dataset/segmented/field/salix_babylonica/13002198997042.png	Salix babylonica	field
58431	dataset/images/lab/aesculus_hippocastamon/ny1016-08-1.jpg	dataset/segmented/lab/aesculus_hippocastamon/ny1016-08-1.png	Aesculus hippocastamon	lab
80743	dataset/images/field/acer_palmatum/13001152967441.jpg	dataset/segmented/field/acer_palmatum/13001152967441.png	Acer palmatum	field
57485	dataset/images/lab/acer_saccharinum/pi1036-02-1.jpg	dataset/segmented/lab/acer_saccharinum/pi1036-02-1.png	Acer saccharinum	lab
67302	dataset/images/lab/platanus_occidentalis/pi0018-07-1.jpg	dataset/segmented/lab/platanus_occidentalis/pi0018-07-1.png	Platanus occidentalis	lab
80974	dataset/images/field/betula_populifolia/13001249952125.jpg	dataset/segmented/field/betula_populifolia/13001249952125.png	Betula populifolia	field
79704	dataset/images/field/eucommia_ulmoides/12992000735848.jpg	dataset/segmented/field/eucommia_ulmoides/12992000735848.png	Eucommia ulmoides	field
62421	dataset/images/lab/maclura_pomifera/pi2775-01-2-480.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-01-2-480.png	Maclura pomifera	lab
81517	dataset/images/field/chamaecyparis_pisifera/13001291076236.jpg	dataset/segmented/field/chamaecyparis_pisifera/13001291076236.png	Chamaecyparis pisifera	field
68906	dataset/images/lab/pseudolarix_amabilis/ny1150-04-1.jpg	dataset/segmented/lab/pseudolarix_amabilis/ny1150-04-1.png	Pseudolarix amabilis	lab
77364	dataset/images/lab/catalpa_speciosa/wb1228-01-1.jpg	dataset/segmented/lab/catalpa_speciosa/wb1228-01-1.png	Catalpa speciosa	lab
71641	dataset/images/lab/quercus_montana/pi0040-08-1.jpg	dataset/segmented/lab/quercus_montana/pi0040-08-1.png	Quercus montana	lab
1735997	dataset/images/field/quercus_marilandica/13292231043191.jpg	dataset/segmented/field/quercus_marilandica/13292231043191.png	Quercus marilandica	field
1733556	dataset/images/field/carya_ovata/13291664371847.jpg	dataset/segmented/field/carya_ovata/13291664371847.png	Carya ovata	field
64049	dataset/images/lab/pinus_cembra/ny1100-03-1.jpg	dataset/segmented/lab/pinus_cembra/ny1100-03-1.png	Pinus cembra	lab
78435	dataset/images/lab/fagus_grandifolia/wb1003-10-1.jpg	dataset/segmented/lab/fagus_grandifolia/wb1003-10-1.png	Fagus grandifolia	lab
81029	dataset/images/field/broussonettia_papyrifera/13001252079308.jpg	dataset/segmented/field/broussonettia_papyrifera/13001252079308.png	Broussonettia papyrifera	field
4845	dataset/images/field/aesculus_flava/1249580532_0002.jpg	dataset/segmented/field/aesculus_flava/1249580532_0002.png	Aesculus flava	field
67802	dataset/images/lab/populus_grandidentata/wb1210-10-1.jpg	dataset/segmented/lab/populus_grandidentata/wb1210-10-1.png	Populus grandidentata	lab
4531	dataset/images/field/catalpa_speciosa/1249059957_0004.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0004.png	Catalpa speciosa	field
80473	dataset/images/field/taxodium_distichum/12992008177421.jpg	dataset/segmented/field/taxodium_distichum/12992008177421.png	Taxodium distichum	field
65202	dataset/images/lab/pinus_nigra/wb1074-03-1.jpg	dataset/segmented/lab/pinus_nigra/wb1074-03-1.png	Pinus nigra	lab
1734393	dataset/images/field/staphylea_trifolia/13291710343554.jpg	dataset/segmented/field/staphylea_trifolia/13291710343554.png	Staphylea trifolia	field
61980	dataset/images/lab/maclura_pomifera/pi2719-02-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-02-1.png	Maclura pomifera	lab
1734302	dataset/images/field/prunus_pensylvanica/13291705177156.jpg	dataset/segmented/field/prunus_pensylvanica/13291705177156.png	Prunus pensylvanica	field
62957	dataset/images/lab/picea_abies/wb1158-04-1.jpg	dataset/segmented/lab/picea_abies/wb1158-04-1.png	Picea abies	lab
83771	dataset/images/field/tsuga_canadensis/13002223734987.jpg	dataset/segmented/field/tsuga_canadensis/13002223734987.png	Tsuga canadensis	field
75863	dataset/images/lab/acer_platanoides/wb1567-07-1.jpg	dataset/segmented/lab/acer_platanoides/wb1567-07-1.png	Acer platanoides	lab
80829	dataset/images/field/acer_rubrum/13001155902241.jpg	dataset/segmented/field/acer_rubrum/13001155902241.png	Acer rubrum	field
58876	dataset/images/lab/amelanchier_arborea/pi0195-02-1.jpg	dataset/segmented/lab/amelanchier_arborea/pi0195-02-1.png	Amelanchier arborea	lab
76118	dataset/images/lab/acer_rubrum/pi2773-08-1.jpg	dataset/segmented/lab/acer_rubrum/pi2773-08-1.png	Acer rubrum	lab
79991	dataset/images/field/magnolia_denudata/12992003327792.jpg	dataset/segmented/field/magnolia_denudata/12992003327792.png	Magnolia denudata	field
16231	dataset/images/field/pinus_thunbergii/1258771970_0001.jpg	dataset/segmented/field/pinus_thunbergii/1258771970_0001.png	Pinus thunbergii	field
1734569	dataset/images/field/ulmus_parvifolia/13291720727567.jpg	dataset/segmented/field/ulmus_parvifolia/13291720727567.png	Ulmus parvifolia	field
59653	dataset/images/lab/amelanchier_laevis/wb1334-01-1.jpg	dataset/segmented/lab/amelanchier_laevis/wb1334-01-1.png	Amelanchier laevis	lab
70980	dataset/images/lab/quercus_macrocarpa/wb1134-08-1.jpg	dataset/segmented/lab/quercus_macrocarpa/wb1134-08-1.png	Quercus macrocarpa	lab
1735029	dataset/images/field/evodia_daniellii/13291795516233.jpg	dataset/segmented/field/evodia_daniellii/13291795516233.png	Evodia daniellii	field
1734673	dataset/images/field/acer_campestre/13291732975844.jpg	dataset/segmented/field/acer_campestre/13291732975844.png	Acer campestre	field
1735488	dataset/images/field/malus_baccata/13292190345991.jpg	dataset/segmented/field/malus_baccata/13292190345991.png	Malus baccata	field
66138	dataset/images/lab/morus_rubra/wb1181-09-1.jpg	dataset/segmented/lab/morus_rubra/wb1181-09-1.png	Morus rubra	lab
79518	dataset/images/field/cercis_canadensis/12991999077666.jpg	dataset/segmented/field/cercis_canadensis/12991999077666.png	Cercis canadensis	field
62012	dataset/images/lab/maclura_pomifera/pi2719-10-1.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-10-1.png	Maclura pomifera	lab
1734126	dataset/images/field/picea_orientalis/13291692926539.jpg	dataset/segmented/field/picea_orientalis/13291692926539.png	Picea orientalis	field
1735685	dataset/images/field/pinus_rigida/13292204288230.jpg	dataset/segmented/field/pinus_rigida/13292204288230.png	Pinus rigida	field
79604	dataset/images/field/diospyros_virginiana/12991999790951.jpg	dataset/segmented/field/diospyros_virginiana/12991999790951.png	Diospyros virginiana	field
1733704	dataset/images/field/malus_hupehensis/13291675271243.jpg	dataset/segmented/field/malus_hupehensis/13291675271243.png	Malus hupehensis	field
84013	dataset/images/field/prunus_virginiana/13010820793471.jpg	dataset/segmented/field/prunus_virginiana/13010820793471.png	Prunus virginiana	field
65028	dataset/images/lab/malus_floribunda/ny1093-03-1.jpg	dataset/segmented/lab/malus_floribunda/ny1093-03-1.png	Malus floribunda	lab
64492	dataset/images/lab/malus_baccata/ny1180-15-1.jpg	dataset/segmented/lab/malus_baccata/ny1180-15-1.png	Malus baccata	lab
83442	dataset/images/field/stewartia_pseudocamellia/13002206719863.jpg	dataset/segmented/field/stewartia_pseudocamellia/13002206719863.png	Stewartia pseudocamellia	field
80073	dataset/images/field/nyssa_sylvatica/12992004532153.jpg	dataset/segmented/field/nyssa_sylvatica/12992004532153.png	Nyssa sylvatica	field
63405	dataset/images/lab/magnolia_macrophylla/wb1254-07-1.jpg	dataset/segmented/lab/magnolia_macrophylla/wb1254-07-1.png	Magnolia macrophylla	lab
62475	dataset/images/lab/maclura_pomifera/pi2775-08-2-668.jpg	dataset/segmented/lab/maclura_pomifera/pi2775-08-2-668.png	Maclura pomifera	lab
16637	dataset/images/field/morus_alba/1259118878_0011.jpg	dataset/segmented/field/morus_alba/1259118878_0011.png	Morus alba	field
81936	dataset/images/field/cryptomeria_japonica/13001917803767.jpg	dataset/segmented/field/cryptomeria_japonica/13001917803767.png	Cryptomeria japonica	field
15920	dataset/images/field/platanus_occidentalis/1258479950_0001.jpg	dataset/segmented/field/platanus_occidentalis/1258479950_0001.png	Platanus occidentalis	field
1736291	dataset/images/field/quercus_muehlenbergii/13292254756353.jpg	dataset/segmented/field/quercus_muehlenbergii/13292254756353.png	Quercus muehlenbergii	field
82201	dataset/images/field/koelreuteria_paniculata/13001956952325.jpg	dataset/segmented/field/koelreuteria_paniculata/13001956952325.png	Koelreuteria paniculata	field
82052	dataset/images/field/halesia_tetraptera/13001949637187.jpg	dataset/segmented/field/halesia_tetraptera/13001949637187.png	Halesia tetraptera	field
16356	dataset/images/field/picea_abies/1259041981_0010.jpg	dataset/segmented/field/picea_abies/1259041981_0010.png	Picea abies	field
82514	dataset/images/field/picea_pungens/13002006120968.jpg	dataset/segmented/field/picea_pungens/13002006120968.png	Picea pungens	field
60165	dataset/images/lab/cornus_florida/wb8002-02-1.jpg	dataset/segmented/lab/cornus_florida/wb8002-02-1.png	Cornus florida	lab
83809	dataset/images/field/ulmus_rubra/13002228281410.jpg	dataset/segmented/field/ulmus_rubra/13002228281410.png	Ulmus rubra	field
79571	dataset/images/field/cornus_florida/12991999528513.jpg	dataset/segmented/field/cornus_florida/12991999528513.png	Cornus florida	field
58403	dataset/images/lab/aesculus_hippocastamon/ny1016-01-1.jpg	dataset/segmented/lab/aesculus_hippocastamon/ny1016-01-1.png	Aesculus hippocastamon	lab
81527	dataset/images/field/chamaecyparis_pisifera/13001291079922.jpg	dataset/segmented/field/chamaecyparis_pisifera/13001291079922.png	Chamaecyparis pisifera	field
66200	dataset/images/lab/pinus_resinosa/wb1625-07-1.jpg	dataset/segmented/lab/pinus_resinosa/wb1625-07-1.png	Pinus resinosa	lab
1733410	dataset/images/field/abies_nordmanniana/13291651124207.jpg	dataset/segmented/field/abies_nordmanniana/13291651124207.png	Abies nordmanniana	field
73169	dataset/images/lab/salix_nigra/wb1184-02-1.jpg	dataset/segmented/lab/salix_nigra/wb1184-02-1.png	Salix nigra	lab
15929	dataset/images/field/prunus_serotina/1258480067_0000.jpg	dataset/segmented/field/prunus_serotina/1258480067_0000.png	Prunus serotina	field
1734267	dataset/images/field/pinus_peucea/13291702575178.jpg	dataset/segmented/field/pinus_peucea/13291702575178.png	Pinus peucea	field
62836	dataset/images/lab/magnolia_denudata/ny1085-04-1.jpg	dataset/segmented/lab/magnolia_denudata/ny1085-04-1.png	Magnolia denudata	lab
62748	dataset/images/lab/magnolia_acuminata/wb1222-03-1.jpg	dataset/segmented/lab/magnolia_acuminata/wb1222-03-1.png	Magnolia acuminata	lab
76570	dataset/images/lab/betula_alleghaniensis/wb1396-07-1.jpg	dataset/segmented/lab/betula_alleghaniensis/wb1396-07-1.png	Betula alleghaniensis	lab
80886	dataset/images/field/albizia_julibrissin/13001200140350.jpg	dataset/segmented/field/albizia_julibrissin/13001200140350.png	Albizia julibrissin	field
1733409	dataset/images/field/abies_nordmanniana/13291651123046.jpg	dataset/segmented/field/abies_nordmanniana/13291651123046.png	Abies nordmanniana	field
58899	dataset/images/lab/juniperus_virginiana/pi1016-08-1.jpg	dataset/segmented/lab/juniperus_virginiana/pi1016-08-1.png	Juniperus virginiana	lab
82540	dataset/images/field/picea_pungens/13002006121671.jpg	dataset/segmented/field/picea_pungens/13002006121671.png	Picea pungens	field
16226	dataset/images/field/pinus_koraiensis/1258771293_0005.jpg	dataset/segmented/field/pinus_koraiensis/1258771293_0005.png	Pinus koraiensis	field
66410	dataset/images/lab/pinus_rigida/ny1103-04-1.jpg	dataset/segmented/lab/pinus_rigida/ny1103-04-1.png	Pinus rigida	lab
65923	dataset/images/lab/pinus_pungens/wb1542-01-1.jpg	dataset/segmented/lab/pinus_pungens/wb1542-01-1.png	Pinus pungens	lab
1735929	dataset/images/field/quercus_montana/13292231170455.jpg	dataset/segmented/field/quercus_montana/13292231170455.png	Quercus montana	field
80737	dataset/images/field/acer_palmatum/13001152969755.jpg	dataset/segmented/field/acer_palmatum/13001152969755.png	Acer palmatum	field
83551	dataset/images/field/styrax_japonica/13002208606735.jpg	dataset/segmented/field/styrax_japonica/13002208606735.png	Styrax japonica	field
1734970	dataset/images/field/castanea_dentata/13291788886413.jpg	dataset/segmented/field/castanea_dentata/13291788886413.png	Castanea dentata	field
83322	dataset/images/field/salix_matsudana/13002202614298.jpg	dataset/segmented/field/salix_matsudana/13002202614298.png	Salix matsudana	field
79880	dataset/images/field/liquidambar_styraciflua/12992002200902.jpg	dataset/segmented/field/liquidambar_styraciflua/12992002200902.png	Liquidambar styraciflua	field
83327	dataset/images/field/salix_matsudana/13002202619562.jpg	dataset/segmented/field/salix_matsudana/13002202619562.png	Salix matsudana	field
70266	dataset/images/lab/quercus_cerris/ny1144-10-1.jpg	dataset/segmented/lab/quercus_cerris/ny1144-10-1.png	Quercus cerris	lab
16272	dataset/images/field/betula_jacqemontii/1259039526_0006.jpg	dataset/segmented/field/betula_jacqemontii/1259039526_0006.png	Betula jacqemontii	field
16315	dataset/images/field/maclura_pomifera/1259040730_0004.jpg	dataset/segmented/field/maclura_pomifera/1259040730_0004.png	Maclura pomifera	field
70008	dataset/images/lab/quercus_bicolor/wb1563-07-1.jpg	dataset/segmented/lab/quercus_bicolor/wb1563-07-1.png	Quercus bicolor	lab
58250	dataset/images/lab/aesculus_glabra/ny1160-10-1.jpg	dataset/segmented/lab/aesculus_glabra/ny1160-10-1.png	Aesculus glabra	lab
60297	dataset/images/lab/liriodendron_tulipifera/pi0069-06-1.jpg	dataset/segmented/lab/liriodendron_tulipifera/pi0069-06-1.png	Liriodendron tulipifera	lab
85096	dataset/images/field/aesculus_pavi/13033299106993.jpg	dataset/segmented/field/aesculus_pavi/13033299106993.png	Aesculus pavi	field
56687	dataset/images/lab/carya_glabra/pi2409-01-1.jpg	dataset/segmented/lab/carya_glabra/pi2409-01-1.png	Carya glabra	lab
1733585	dataset/images/field/crataegus_pruinosa/13291668578712.jpg	dataset/segmented/field/crataegus_pruinosa/13291668578712.png	Crataegus pruinosa	field
66918	dataset/images/lab/pinus_virginiana/wb1481-01-1.jpg	dataset/segmented/lab/pinus_virginiana/wb1481-01-1.png	Pinus virginiana	lab
1734546	dataset/images/field/ulmus_parvifolia/13291720723758.jpg	dataset/segmented/field/ulmus_parvifolia/13291720723758.png	Ulmus parvifolia	field
57316	dataset/images/lab/acer_saccharinum/pi0066-01-1.jpg	dataset/segmented/lab/acer_saccharinum/pi0066-01-1.png	Acer saccharinum	lab
55557	dataset/images/lab/abies_concolor/ny1157-16-1.jpg	dataset/segmented/lab/abies_concolor/ny1157-16-1.png	Abies concolor	lab
83772	dataset/images/field/tsuga_canadensis/13002223737144.jpg	dataset/segmented/field/tsuga_canadensis/13002223737144.png	Tsuga canadensis	field
56596	dataset/images/lab/betula_populifolia/wb1407-06-1.jpg	dataset/segmented/lab/betula_populifolia/wb1407-06-1.png	Betula populifolia	lab
62344	dataset/images/lab/maclura_pomifera/pi2719-12-3-110.jpg	dataset/segmented/lab/maclura_pomifera/pi2719-12-3-110.png	Maclura pomifera	lab
81268	dataset/images/field/catalpa_bignonioides/13001269157856.jpg	dataset/segmented/field/catalpa_bignonioides/13001269157856.png	Catalpa bignonioides	field
61173	dataset/images/lab/crataegus_crus-galli/pi0062-08-1.jpg	dataset/segmented/lab/crataegus_crus-galli/pi0062-08-1.png	Crataegus crus-galli	lab
66462	dataset/images/lab/pinus_strobus/wb1079-07-1.jpg	dataset/segmented/lab/pinus_strobus/wb1079-07-1.png	Pinus strobus	lab
82710	dataset/images/field/pinus_resinosa/13002124087061.jpg	dataset/segmented/field/pinus_resinosa/13002124087061.png	Pinus resinosa	field
79686	dataset/images/field/eucommia_ulmoides/12992000546645.jpg	dataset/segmented/field/eucommia_ulmoides/12992000546645.png	Eucommia ulmoides	field
77758	dataset/images/lab/cercis_canadensis/pi2492-11-1.jpg	dataset/segmented/lab/cercis_canadensis/pi2492-11-1.png	Cercis canadensis	lab
76314	dataset/images/lab/acer_saccharum/pi2221-01-1.jpg	dataset/segmented/lab/acer_saccharum/pi2221-01-1.png	Acer saccharum	lab
60461	dataset/images/lab/ostrya_virginiana/pi1052-05-1.jpg	dataset/segmented/lab/ostrya_virginiana/pi1052-05-1.png	Ostrya virginiana	lab
1734669	dataset/images/field/acer_campestre/13291732978630.jpg	dataset/segmented/field/acer_campestre/13291732978630.png	Acer campestre	field
80449	dataset/images/field/taxodium_distichum/12992007998062.jpg	dataset/segmented/field/taxodium_distichum/12992007998062.png	Taxodium distichum	field
83720	dataset/images/field/tsuga_canadensis/13002223732789.jpg	dataset/segmented/field/tsuga_canadensis/13002223732789.png	Tsuga canadensis	field
83063	dataset/images/field/quercus_acutissima/13002180283834.jpg	dataset/segmented/field/quercus_acutissima/13002180283834.png	Quercus acutissima	field
16202	dataset/images/field/pinus_rigida/1258770077_0001.jpg	dataset/segmented/field/pinus_rigida/1258770077_0001.png	Pinus rigida	field
84009	dataset/images/field/prunus_virginiana/13010820793484.jpg	dataset/segmented/field/prunus_virginiana/13010820793484.png	Prunus virginiana	field
62388	dataset/images/lab/paulownia_tomentosa/wb1262-03-1.jpg	dataset/segmented/lab/paulownia_tomentosa/wb1262-03-1.png	Paulownia tomentosa	lab
65425	dataset/images/lab/malus_pumila/wb1539-01-1.jpg	dataset/segmented/lab/malus_pumila/wb1539-01-1.png	Malus pumila	lab
79520	dataset/images/field/cercis_canadensis/12991999103812.jpg	dataset/segmented/field/cercis_canadensis/12991999103812.png	Cercis canadensis	field
16625	dataset/images/field/juglans_nigra/1259110850_0128.jpg	dataset/segmented/field/juglans_nigra/1259110850_0128.png	Juglans nigra	field
64020	dataset/images/lab/magnolia_tripetala/wb1618-08-1.jpg	dataset/segmented/lab/magnolia_tripetala/wb1618-08-1.png	Magnolia tripetala	lab
68954	dataset/images/lab/pseudolarix_amabilis/ny1150-16-1.jpg	dataset/segmented/lab/pseudolarix_amabilis/ny1150-16-1.png	Pseudolarix amabilis	lab
75804	dataset/images/lab/acer_griseum/ny1011-02-1.jpg	dataset/segmented/lab/acer_griseum/ny1011-02-1.png	Acer griseum	lab
1735852	dataset/images/field/prunus_sargentii/13292228494671.jpg	dataset/segmented/field/prunus_sargentii/13292228494671.png	Prunus sargentii	field
70664	dataset/images/lab/asimina_triloba/pi2179-02-1.jpg	dataset/segmented/lab/asimina_triloba/pi2179-02-1.png	Asimina triloba	lab
82279	dataset/images/field/magnolia_stellata/13001968947308.jpg	dataset/segmented/field/magnolia_stellata/13001968947308.png	Magnolia stellata	field
83243	dataset/images/field/salix_babylonica/13002198995870.jpg	dataset/segmented/field/salix_babylonica/13002198995870.png	Salix babylonica	field
66910	dataset/images/lab/pinus_thunbergii/ny1174-09-1.jpg	dataset/segmented/lab/pinus_thunbergii/ny1174-09-1.png	Pinus thunbergii	lab
80099	dataset/images/field/nyssa_sylvatica/12992004716897.jpg	dataset/segmented/field/nyssa_sylvatica/12992004716897.png	Nyssa sylvatica	field
66222	dataset/images/lab/pinus_resinosa/wb1625-10-1.jpg	dataset/segmented/lab/pinus_resinosa/wb1625-10-1.png	Pinus resinosa	lab
15960	dataset/images/field/ginkgo_biloba/1258480473_0000.jpg	dataset/segmented/field/ginkgo_biloba/1258480473_0000.png	Ginkgo biloba	field
82502	dataset/images/field/picea_pungens/13002006127283.jpg	dataset/segmented/field/picea_pungens/13002006127283.png	Picea pungens	field
80845	dataset/images/field/acer_saccharinum/13001158002338.jpg	dataset/segmented/field/acer_saccharinum/13001158002338.png	Acer saccharinum	field
65868	dataset/images/lab/morus_alba/wb1046-08-1.jpg	dataset/segmented/lab/morus_alba/wb1046-08-1.png	Morus alba	lab
65638	dataset/images/lab/metasequoia_glyptostroboides/ny1041-09-1.jpg	dataset/segmented/lab/metasequoia_glyptostroboides/ny1041-09-1.png	Metasequoia glyptostroboides	lab
60253	dataset/images/lab/liriodendron_tulipifera/pi0068-03-1.jpg	dataset/segmented/lab/liriodendron_tulipifera/pi0068-03-1.png	Liriodendron tulipifera	lab
83665	dataset/images/field/tilia_cordata/13002220998082.jpg	dataset/segmented/field/tilia_cordata/13002220998082.png	Tilia cordata	field
1734874	dataset/images/field/amelanchier_arborea/13291782506983.jpg	dataset/segmented/field/amelanchier_arborea/13291782506983.png	Amelanchier arborea	field
64734	dataset/images/lab/malus_coronaria/wb1305-06-1.jpg	dataset/segmented/lab/malus_coronaria/wb1305-06-1.png	Malus coronaria	lab
73705	dataset/images/lab/styrax_japonica/ny1001-06-1.jpg	dataset/segmented/lab/styrax_japonica/ny1001-06-1.png	Styrax japonica	lab
56060	dataset/images/lab/betula_jacqemontii/ny1036-05-1.jpg	dataset/segmented/lab/betula_jacqemontii/ny1036-05-1.png	Betula jacqemontii	lab
75257	dataset/images/lab/ulmus_procera/ny1072-01-1.jpg	dataset/segmented/lab/ulmus_procera/ny1072-01-1.png	Ulmus procera	lab
82615	dataset/images/field/pinus_cembra/13002011627851.jpg	dataset/segmented/field/pinus_cembra/13002011627851.png	Pinus cembra	field
70801	dataset/images/lab/quercus_imbricaria/wb1600-05-1.jpg	dataset/segmented/lab/quercus_imbricaria/wb1600-05-1.png	Quercus imbricaria	lab
83775	dataset/images/field/ulmus_rubra/13002228286358.jpg	dataset/segmented/field/ulmus_rubra/13002228286358.png	Ulmus rubra	field
1736263	dataset/images/field/quercus_shumardii/13292250157790.jpg	dataset/segmented/field/quercus_shumardii/13292250157790.png	Quercus shumardii	field
1735690	dataset/images/field/pinus_rigida/13292204282339.jpg	dataset/segmented/field/pinus_rigida/13292204282339.png	Pinus rigida	field
79969	dataset/images/field/magnolia_denudata/12992003158133.jpg	dataset/segmented/field/magnolia_denudata/12992003158133.png	Magnolia denudata	field
1734670	dataset/images/field/acer_campestre/13291732970717.jpg	dataset/segmented/field/acer_campestre/13291732970717.png	Acer campestre	field
68222	dataset/images/lab/prunus_sargentii/ny1094-15-1.jpg	dataset/segmented/lab/prunus_sargentii/ny1094-15-1.png	Prunus sargentii	lab
78561	dataset/images/lab/ficus_carica/wb1371-10-1.jpg	dataset/segmented/lab/ficus_carica/wb1371-10-1.png	Ficus carica	lab
1734744	dataset/images/field/ulmus_pumila/13291736091589.jpg	dataset/segmented/field/ulmus_pumila/13291736091589.png	Ulmus pumila	field
56321	dataset/images/lab/betula_lenta/wb1193-02-1.jpg	dataset/segmented/lab/betula_lenta/wb1193-02-1.png	Betula lenta	lab
80177	dataset/images/field/pinus_taeda/12992005549814.jpg	dataset/segmented/field/pinus_taeda/12992005549814.png	Pinus taeda	field
1733908	dataset/images/field/acer_pensylvanicum/13291681078466.jpg	dataset/segmented/field/acer_pensylvanicum/13291681078466.png	Acer pensylvanicum	field
1735822	dataset/images/field/ptelea_trifoliata/13292213864429.jpg	dataset/segmented/field/ptelea_trifoliata/13292213864429.png	Ptelea trifoliata	field
82417	dataset/images/field/oxydendrum_arboreum/13001995846766.jpg	dataset/segmented/field/oxydendrum_arboreum/13001995846766.png	Oxydendrum arboreum	field
80678	dataset/images/field/acer_griseum/13001148650053.jpg	dataset/segmented/field/acer_griseum/13001148650053.png	Acer griseum	field
4527	dataset/images/field/catalpa_speciosa/1249059957_0000.jpg	dataset/segmented/field/catalpa_speciosa/1249059957_0000.png	Catalpa speciosa	field
1733570	dataset/images/field/carya_ovata/13291664371128.jpg	dataset/segmented/field/carya_ovata/13291664371128.png	Carya ovata	field
1733466	dataset/images/field/aesculus_pavi/13291655556443.jpg	dataset/segmented/field/aesculus_pavi/13291655556443.png	Aesculus pavi	field
81067	dataset/images/field/carpinus_caroliniana/13001255638748.jpg	dataset/segmented/field/carpinus_caroliniana/13001255638748.png	Carpinus caroliniana	field
75836	dataset/images/lab/acer_griseum/ny1011-10-1.jpg	dataset/segmented/lab/acer_griseum/ny1011-10-1.png	Acer griseum	lab
82834	dataset/images/field/prunus_subhirtella/13002164408297.jpg	dataset/segmented/field/prunus_subhirtella/13002164408297.png	Prunus subhirtella	field
81114	dataset/images/field/carya_cordiformis/13001257149510.jpg	dataset/segmented/field/carya_cordiformis/13001257149510.png	Carya cordiformis	field
78597	dataset/images/lab/ficus_carica/wb1372-09-1.jpg	dataset/segmented/lab/ficus_carica/wb1372-09-1.png	Ficus carica	lab
65980	dataset/images/lab/morus_alba/wb1048-02-1.jpg	dataset/segmented/lab/morus_alba/wb1048-02-1.png	Morus alba	lab
79943	dataset/images/field/magnolia_denudata/12992002861302.jpg	dataset/segmented/field/magnolia_denudata/12992002861302.png	Magnolia denudata	field
1734455	dataset/images/field/syringa_reticulata/13291713158039.jpg	dataset/segmented/field/syringa_reticulata/13291713158039.png	Syringa reticulata	field
80432	dataset/images/field/taxodium_distichum/12992007809289.jpg	dataset/segmented/field/taxodium_distichum/12992007809289.png	Taxodium distichum	field
68442	dataset/images/lab/prunus_serrulata/ny1117-08-1.jpg	dataset/segmented/lab/prunus_serrulata/ny1117-08-1.png	Prunus serrulata	lab
77115	dataset/images/lab/carya_tomentosa/wb1093-03-1.jpg	dataset/segmented/lab/carya_tomentosa/wb1093-03-1.png	Carya tomentosa	lab
1733440	dataset/images/field/aesculus_pavi/13291655550949.jpg	dataset/segmented/field/aesculus_pavi/13291655550949.png	Aesculus pavi	field
1735140	dataset/images/field/fraxinus_nigra/13291804051438.jpg	dataset/segmented/field/fraxinus_nigra/13291804051438.png	Fraxinus nigra	field
1734585	dataset/images/field/ulmus_pumila/13291724505843.jpg	dataset/segmented/field/ulmus_pumila/13291724505843.png	Ulmus pumila	field
1734445	dataset/images/field/syringa_reticulata/13291713155676.jpg	dataset/segmented/field/syringa_reticulata/13291713155676.png	Syringa reticulata	field
77229	dataset/images/lab/catalpa_bignonioides/pi2784-06-1.jpg	dataset/segmented/lab/catalpa_bignonioides/pi2784-06-1.png	Catalpa bignonioides	lab
4662	dataset/images/field/juglans_nigra/1249316300_0002.jpg	dataset/segmented/field/juglans_nigra/1249316300_0002.png	Juglans nigra	field
16447	dataset/images/field/aesculus_hippocastamon/1259044643_0046.jpg	dataset/segmented/field/aesculus_hippocastamon/1259044643_0046.png	Aesculus hippocastamon	field
83363	dataset/images/field/salix_nigra/13002204345760.jpg	dataset/segmented/field/salix_nigra/13002204345760.png	Salix nigra	field
61912	dataset/images/lab/cryptomeria_japonica/ny1055-07-1.jpg	dataset/segmented/lab/cryptomeria_japonica/ny1055-07-1.png	Cryptomeria japonica	lab
80949	dataset/images/field/asimina_triloba/13001240197770.jpg	dataset/segmented/field/asimina_triloba/13001240197770.png	Asimina triloba	field
58190	dataset/images/lab/celtis_tenuifolia/wb1593-07-1.jpg	dataset/segmented/lab/celtis_tenuifolia/wb1593-07-1.png	Celtis tenuifolia	lab
79494	dataset/images/field/aesculus_glabra/12991998876446.jpg	dataset/segmented/field/aesculus_glabra/12991998876446.png	Aesculus glabra	field
1735177	dataset/images/field/fraxinus_nigra/13291804056291.jpg	dataset/segmented/field/fraxinus_nigra/13291804056291.png	Fraxinus nigra	field
70332	dataset/images/lab/albizia_julibrissin/wb1580-10-1.jpg	dataset/segmented/lab/albizia_julibrissin/wb1580-10-1.png	Albizia julibrissin	lab
1736200	dataset/images/field/quercus_stellata/13292245850509.jpg	dataset/segmented/field/quercus_stellata/13292245850509.png	Quercus stellata	field
81588	dataset/images/field/chionanthus_retusus/13001303463237.jpg	dataset/segmented/field/chionanthus_retusus/13001303463237.png	Chionanthus retusus	field
